timestamp,NO1_price,NO5_price,AT_price,DK1_price,DK2_price,GB_price_epex,SE2_price,SE4_price,NO3_price,BE_price,DE_price,FR_price,CH_price,SE3_price,SE1_price,NO4_price,NL_price,GB_price_n2ex,NO2_price,AT_exaa_auction,DE_exaa_auction
2024-01-01 00:00:00.000000 +00:00,48.98,53.41,0.01,28.14,28.46,57.53,28.46,28.46,28.46,0.01,0.01,0.01,21.99,28.46,28.46,28.46,0.01,53.71,48.98,3.76,0.06
2024-01-01 01:00:00.000000 +00:00,27.45,52.03,0.02,26.66,26.66,54.08,26.66,26.66,26.66,0.0,0.0,0.0,14.32,26.66,26.66,26.66,0.0,50.05,27.45,2.87,-0.14
2024-01-01 02:00:00.000000 +00:00,24.48,50.74,0.0,4.14,24.48,37.97,24.48,24.48,24.48,-0.01,-0.01,-0.01,11.37,24.48,24.48,24.48,-0.01,20.78,24.48,2.37,-1.25
2024-01-01 03:00:00.000000 +00:00,24.01,49.84,-0.01,-0.03,24.01,29.69,24.01,24.01,24.01,-0.03,-0.03,-0.03,11.35,24.01,24.01,24.01,-0.03,0.17,24.01,2.25,-2.22
2024-01-01 04:00:00.000000 +00:00,21.23,53.77,-0.01,-0.02,15.88,23.7,21.23,21.23,21.23,-0.02,-0.02,-0.02,11.39,21.23,21.23,21.23,-0.02,-0.34,21.23,-3.0,-1.84
2024-01-01 05:00:00.000000 +00:00,22.62,57.07,0.0,-0.05,15.87,17.61,22.62,22.62,22.62,-0.05,-0.05,-0.04,11.34,22.62,22.62,22.62,-0.05,-0.23,22.62,-4.7,-1.97
2024-01-01 06:00:00.000000 +00:00,25.04,57.22,0.0,-0.02,22.04,28.77,25.04,25.04,25.04,-0.02,-0.02,-0.01,8.31,25.04,25.04,25.04,-0.02,1.3,25.04,5.0,-0.01
2024-01-01 07:00:00.000000 +00:00,26.24,46.76,0.0,0.0,25.42,57.53,26.24,26.24,26.24,0.0,0.0,0.0,8.51,26.24,26.24,26.24,0.0,4.33,26.24,3.32,-3.68
2024-01-01 08:00:00.000000 +00:00,32.21,46.89,0.04,0.08,32.21,76.87,32.21,32.21,32.21,0.04,0.04,0.04,10.63,32.21,32.21,30.93,0.04,11.52,32.21,5.0,-4.58
2024-01-01 09:00:00.000000 +00:00,47.71,47.71,0.06,41.34,41.34,72.49,41.34,41.34,41.34,0.06,0.06,0.06,9.75,41.34,41.34,32.99,0.06,35.06,47.71,2.16,-6.05
2024-01-01 10:00:00.000000 +00:00,52.51,52.51,0.54,43.51,43.51,89.98,43.51,43.51,43.51,0.54,0.54,0.54,8.24,43.51,43.51,35.56,0.54,81.98,52.51,-0.71,-6.51
2024-01-01 11:00:00.000000 +00:00,56.57,56.57,2.24,43.02,43.02,79.4,43.02,43.02,43.02,2.24,2.24,2.24,10.71,43.02,43.02,35.56,2.24,36.89,56.57,-1.08,-6.19
2024-01-01 12:00:00.000000 +00:00,59.82,59.82,2.58,44.29,44.29,90.56,44.29,44.29,44.29,2.0,1.96,2.06,9.31,44.29,44.29,38.14,1.97,61.09,59.82,-1.96,-6.87
2024-01-01 13:00:00.000000 +00:00,62.06,62.06,5.29,46.24,46.24,94.36,46.24,46.24,46.24,1.35,1.04,1.73,11.51,46.24,46.24,38.14,1.13,91.1,62.06,8.01,-1.93
2024-01-01 14:00:00.000000 +00:00,62.52,62.52,22.22,50.61,50.61,95.97,50.61,50.61,50.61,4.13,3.66,5.72,20.41,50.61,50.61,38.14,3.19,74.73,62.52,22.8,5.99
2024-01-01 15:00:00.000000 +00:00,63.19,63.19,47.61,59.47,59.47,92.05,59.47,59.47,59.47,27.96,43.06,18.49,29.09,59.47,59.47,39.55,40.0,92.11,63.19,23.99,25.92
2024-01-01 16:00:00.000000 +00:00,64.99,64.99,56.53,64.99,64.99,120.13,64.99,64.99,64.99,50.37,49.93,37.0,42.1,64.99,64.99,40.25,84.46,110.97,64.99,24.1,41.1
2024-01-01 17:00:00.000000 +00:00,63.58,63.58,59.06,61.74,61.74,130.14,61.74,61.74,61.74,53.76,58.0,47.5,48.83,61.74,61.74,38.14,61.74,123.87,63.58,27.13,41.29
2024-01-01 18:00:00.000000 +00:00,63.1,63.1,55.01,61.27,55.07,108.51,55.07,55.07,55.07,56.77,54.25,54.97,43.31,55.07,55.07,38.14,61.27,97.74,63.1,28.7,37.83
2024-01-01 19:00:00.000000 +00:00,62.15,62.15,48.76,59.97,48.01,96.37,48.01,48.01,48.01,51.4,48.01,48.61,42.59,48.01,48.01,35.56,59.97,83.11,62.15,30.0,44.13
2024-01-01 20:00:00.000000 +00:00,58.27,58.27,41.36,54.92,44.01,86.88,44.01,44.01,44.01,35.39,42.95,24.88,35.0,44.01,44.01,35.56,54.92,55.47,58.27,34.53,37.6
2024-01-01 21:00:00.000000 +00:00,52.58,52.58,45.95,47.65,45.2,83.88,45.2,45.2,45.2,40.74,47.09,35.89,34.01,45.2,45.2,35.56,47.65,52.79,52.58,36.0,34.45
2024-01-01 22:00:00.000000 +00:00,44.03,50.93,35.55,35.55,38.0,50.86,38.0,38.0,38.0,35.55,35.55,35.55,26.07,38.0,38.0,35.01,35.55,30.52,44.03,32.2,26.28
2024-01-01 23:00:00.000000 +00:00,38.0,60.28,29.22,30.59,38.0,31.39,38.0,38.0,38.0,23.92,30.59,19.49,22.24,38.0,38.0,32.65,29.39,6.91,38.0,42.36,35.93
2024-01-02 00:00:00.000000 +00:00,33.56,58.45,19.58,20.07,33.56,33.7,33.56,33.56,33.56,17.7,20.07,16.12,14.0,33.56,33.56,32.74,19.6,14.89,33.56,39.13,29.59
2024-01-02 01:00:00.000000 +00:00,32.03,58.14,27.57,31.03,32.03,34.62,32.03,32.03,32.03,12.39,31.03,0.06,11.32,32.03,32.03,32.03,27.33,14.33,32.03,38.72,25.74
2024-01-02 02:00:00.000000 +00:00,32.29,57.55,15.67,18.39,32.29,25.39,32.29,32.29,32.29,7.35,18.39,0.02,9.66,32.29,32.29,32.29,16.2,4.98,32.29,39.21,22.56
2024-01-02 03:00:00.000000 +00:00,36.7,58.1,9.69,11.08,36.7,23.2,36.7,36.7,36.7,4.19,11.08,0.01,10.01,36.7,36.7,33.22,9.5,3.51,36.7,41.0,22.5
2024-01-02 04:00:00.000000 +00:00,41.72,59.3,27.59,13.78,41.72,20.77,41.72,41.72,41.72,4.75,13.78,0.09,11.36,41.72,41.72,38.18,11.2,7.5,41.72,49.94,33.04
2024-01-02 05:00:00.000000 +00:00,49.18,58.55,45.09,47.63,49.18,35.78,49.18,49.18,49.18,31.59,47.63,20.74,19.89,49.18,49.18,41.83,44.43,29.98,49.18,63.3,46.87
2024-01-02 06:00:00.000000 +00:00,62.04,62.04,65.89,58.1,58.75,73.86,58.75,58.75,58.75,49.96,58.1,44.7,40.56,58.75,58.75,44.42,56.56,65.13,62.04,75.09,79.98
2024-01-02 07:00:00.000000 +00:00,65.67,65.67,70.99,65.67,65.67,72.6,65.67,65.67,65.67,58.46,65.67,53.78,48.36,65.67,65.67,44.44,64.28,63.5,65.67,70.77,66.52
2024-01-02 08:00:00.000000 +00:00,66.8,66.8,69.95,64.73,66.11,85.06,66.11,66.11,66.11,59.05,64.73,54.23,51.81,66.11,66.11,44.44,66.12,73.43,66.8,69.86,85.54
2024-01-02 09:00:00.000000 +00:00,71.08,71.08,70.63,68.98,68.98,92.1,68.98,68.98,68.98,68.65,68.98,50.0,51.89,68.98,68.98,44.41,70.6,85.29,71.08,68.65,85.56
2024-01-02 10:00:00.000000 +00:00,73.54,73.54,73.97,73.54,73.54,90.02,73.54,73.54,73.54,74.18,73.54,52.2,55.87,73.54,73.54,44.41,78.8,78.38,73.54,64.97,77.2
2024-01-02 11:00:00.000000 +00:00,78.16,78.16,77.85,78.16,78.16,94.52,78.16,78.16,78.16,65.02,78.16,45.0,58.49,78.16,78.16,44.87,99.9,81.36,78.16,63.37,72.46
2024-01-02 12:00:00.000000 +00:00,78.87,78.87,78.6,78.87,78.87,97.41,78.87,78.87,78.87,64.71,78.87,43.0,61.17,78.87,78.87,47.06,102.5,100.22,78.87,60.9,65.58
2024-01-02 13:00:00.000000 +00:00,79.24,79.24,80.4,79.24,79.24,96.25,79.24,79.24,79.24,66.74,79.24,43.0,64.98,79.24,79.24,48.87,110.6,103.4,79.24,61.22,65.43
2024-01-02 14:00:00.000000 +00:00,79.96,79.96,81.0,79.96,79.96,89.62,79.96,79.96,79.96,64.43,79.96,40.99,67.44,79.96,79.96,49.63,105.7,94.06,79.96,67.91,69.49
2024-01-02 15:00:00.000000 +00:00,81.46,81.46,83.56,81.46,81.46,83.67,81.46,81.46,81.46,65.04,83.46,43.66,72.51,81.46,81.46,46.37,100.7,83.26,81.46,74.75,76.5
2024-01-02 16:00:00.000000 +00:00,80.92,80.92,82.96,80.92,80.92,98.1,80.92,80.92,80.92,73.85,80.92,52.2,75.8,80.92,80.92,44.47,118.93,92.81,80.92,81.65,81.02
2024-01-02 17:00:00.000000 +00:00,74.95,74.95,77.28,74.95,74.95,108.49,74.95,74.95,74.95,66.62,74.95,57.77,67.84,74.95,74.95,44.02,81.3,96.88,74.95,83.89,80.9
2024-01-02 18:00:00.000000 +00:00,66.77,66.77,68.93,63.18,63.18,98.1,63.18,63.18,63.18,64.36,63.18,62.45,60.03,63.18,63.18,42.6,70.1,75.16,66.77,74.99,72.59
2024-01-02 19:00:00.000000 +00:00,64.92,64.92,58.85,57.11,57.11,84.37,57.11,57.11,57.11,60.0,57.11,58.0,48.26,57.11,57.11,44.46,66.7,78.35,64.92,70.15,75.52
2024-01-02 20:00:00.000000 +00:00,64.43,64.43,47.84,46.89,48.04,75.6,48.04,48.04,48.04,49.5,46.89,47.9,33.12,48.04,48.04,42.91,54.9,80.16,64.43,59.37,71.0
2024-01-02 21:00:00.000000 +00:00,62.61,62.61,41.05,40.0,40.0,64.05,40.99,40.99,45.43,44.19,40.0,41.67,28.8,40.99,40.99,40.44,53.18,68.32,62.61,64.94,62.53
2024-01-02 22:00:00.000000 +00:00,59.16,59.24,20.42,21.81,30.0,47.32,38.35,38.35,42.5,26.83,7.43,21.42,18.01,38.35,38.35,38.18,54.9,59.94,59.16,50.95,60.0
2024-01-02 23:00:00.000000 +00:00,58.0,58.0,11.43,1.04,20.0,41.29,40.8,40.8,40.8,0.0,-0.08,1.29,19.45,40.8,40.8,40.44,-0.39,54.84,58.0,20.59,5.66
2024-01-03 00:00:00.000000 +00:00,58.39,58.39,10.2,-0.01,15.87,45.1,39.21,39.21,39.21,-1.23,-1.23,0.1,15.14,39.21,39.21,38.27,-1.61,69.72,58.39,15.65,3.57
2024-01-03 01:00:00.000000 +00:00,58.41,58.41,9.65,0.0,15.88,43.25,37.36,37.36,37.36,-1.26,-1.3,-0.01,11.35,37.36,37.36,33.73,-1.39,68.17,58.41,13.6,0.49
2024-01-03 02:00:00.000000 +00:00,55.84,55.84,9.4,-0.01,15.88,37.01,36.17,36.17,36.17,-1.31,-1.31,-0.05,11.32,36.17,36.17,33.59,-1.31,57.84,55.84,12.9,-0.06
2024-01-03 03:00:00.000000 +00:00,54.53,54.53,9.96,0.0,15.94,36.54,38.21,38.21,38.21,-1.39,-1.31,-0.05,11.3,38.21,38.21,35.65,-1.39,61.06,54.53,12.93,0.63
2024-01-03 04:00:00.000000 +00:00,58.41,58.41,10.6,0.02,20.04,37.01,42.58,42.58,42.58,-1.26,-1.38,0.1,23.61,42.58,42.58,40.15,-1.95,48.47,58.41,28.15,7.87
2024-01-03 05:00:00.000000 +00:00,62.7,62.7,21.92,1.09,49.44,48.57,49.44,49.44,49.44,2.58,1.09,4.78,51.91,49.44,49.44,44.56,1.05,79.75,62.7,41.08,16.57
2024-01-03 06:00:00.000000 +00:00,64.81,64.81,43.27,40.59,53.53,71.7,53.53,53.53,53.53,40.8,40.59,41.04,60.02,53.53,53.53,44.53,40.63,85.4,64.81,57.59,38.53
2024-01-03 07:00:00.000000 +00:00,65.6,65.6,61.92,59.61,63.48,82.11,63.48,63.48,63.48,62.56,59.61,61.92,62.07,63.48,63.48,43.07,68.3,83.25,65.6,56.6,54.14
2024-01-03 08:00:00.000000 +00:00,65.94,65.94,64.35,60.61,64.99,83.27,64.99,64.99,64.99,67.39,60.61,65.06,62.88,64.99,64.99,44.57,75.9,90.96,65.94,61.91,52.91
2024-01-03 09:00:00.000000 +00:00,66.42,66.42,59.67,57.0,60.19,89.51,60.19,60.19,60.19,62.92,57.0,59.67,58.6,60.19,60.19,46.86,73.2,89.32,66.42,59.45,47.8
2024-01-03 10:00:00.000000 +00:00,65.93,65.93,57.08,54.89,59.96,88.82,59.96,59.96,59.96,58.84,54.89,56.28,56.22,59.96,59.96,45.67,69.2,93.03,65.93,53.01,41.03
2024-01-03 11:00:00.000000 +00:00,65.6,65.6,55.85,59.8,59.8,86.04,59.8,59.8,59.8,55.94,53.89,55.0,60.03,59.8,59.8,48.18,60.0,86.66,65.6,53.23,37.94
2024-01-03 12:00:00.000000 +00:00,65.43,65.43,55.94,58.86,58.86,88.38,58.86,58.86,58.86,56.18,54.42,55.42,64.96,58.86,58.86,49.04,58.86,87.36,65.15,52.57,41.23
2024-01-03 13:00:00.000000 +00:00,65.76,65.76,61.91,60.86,64.99,88.82,64.99,64.99,64.99,60.91,60.86,61.0,71.69,64.99,64.99,49.76,60.86,96.82,65.76,61.41,41.73
2024-01-03 14:00:00.000000 +00:00,69.38,69.38,70.1,67.18,68.83,86.94,68.83,68.83,68.83,68.72,67.18,66.03,78.19,68.83,68.83,47.98,76.0,80.44,69.38,65.04,55.83
2024-01-03 15:00:00.000000 +00:00,73.59,73.59,76.81,73.59,73.59,84.42,73.59,73.59,73.59,71.56,73.59,67.52,75.74,73.59,73.59,45.7,79.0,82.91,73.59,75.8,67.37
2024-01-03 16:00:00.000000 +00:00,82.28,82.28,84.3,82.28,82.28,101.54,82.28,82.28,82.28,85.72,82.28,81.06,81.59,82.28,82.28,44.78,101.0,108.0,82.28,80.99,77.76
2024-01-03 17:00:00.000000 +00:00,82.97,82.97,85.88,82.97,82.97,111.02,82.97,82.97,82.97,92.38,82.97,85.07,85.96,82.97,82.97,44.58,114.6,109.68,82.97,80.44,81.0
2024-01-03 18:00:00.000000 +00:00,79.03,79.03,82.35,79.03,79.03,102.93,79.03,79.03,79.03,86.07,79.03,81.66,82.04,79.03,79.03,44.54,100.0,98.15,79.03,72.91,74.0
2024-01-03 19:00:00.000000 +00:00,73.23,73.23,73.23,73.23,73.23,92.52,73.23,73.23,73.23,73.23,73.23,73.23,82.71,73.23,73.23,44.54,73.23,95.06,73.23,67.61,66.97
2024-01-03 20:00:00.000000 +00:00,69.2,69.2,67.41,67.41,67.41,87.08,67.41,67.41,67.41,67.41,67.41,67.41,66.99,67.41,67.41,44.15,67.41,87.0,69.2,59.0,64.64
2024-01-03 21:00:00.000000 +00:00,65.42,65.42,65.0,65.0,65.0,83.96,65.0,65.0,65.0,65.0,65.0,65.0,65.74,65.0,65.0,42.07,65.0,83.21,65.42,54.0,64.22
2024-01-03 22:00:00.000000 +00:00,63.79,63.79,58.12,58.12,58.12,78.64,58.12,58.12,58.12,58.12,58.12,58.12,53.37,58.12,58.12,40.22,58.12,75.15,63.79,43.6,55.83
2024-01-03 23:00:00.000000 +00:00,64.03,64.03,57.3,57.3,58.71,77.66,58.71,58.71,58.71,57.3,57.3,57.3,48.43,58.71,58.71,39.57,57.3,80.74,64.03,47.85,45.54
2024-01-04 00:00:00.000000 +00:00,63.13,63.13,50.46,50.46,53.6,78.24,53.6,53.6,53.6,50.46,50.46,50.46,40.99,53.6,53.6,37.8,50.46,84.95,63.13,38.1,39.93
2024-01-04 01:00:00.000000 +00:00,62.61,62.61,40.0,40.0,54.44,75.34,54.44,54.44,54.44,40.0,40.0,40.0,36.06,54.44,54.44,37.8,40.0,78.0,62.61,27.77,29.97
2024-01-04 02:00:00.000000 +00:00,62.41,62.41,25.48,25.48,55.18,72.21,55.18,55.18,55.18,25.48,25.48,25.48,30.12,55.18,55.18,37.8,25.48,72.98,62.41,27.02,23.67
2024-01-04 03:00:00.000000 +00:00,62.08,62.08,35.0,35.0,58.25,71.86,58.25,58.25,58.25,35.0,35.0,35.0,32.7,58.25,58.25,37.8,35.0,68.08,62.08,32.81,32.84
2024-01-04 04:00:00.000000 +00:00,64.47,64.47,57.73,57.73,59.15,71.86,59.15,59.15,59.15,57.73,57.73,57.73,54.87,59.15,59.15,42.69,57.73,66.74,64.47,49.65,47.04
2024-01-04 05:00:00.000000 +00:00,72.65,72.65,72.65,72.65,72.65,77.89,72.65,72.65,72.65,72.65,72.65,72.65,70.73,72.65,72.65,44.0,72.65,71.14,70.38,69.16,65.37
2024-01-04 06:00:00.000000 +00:00,85.02,85.02,85.02,85.02,85.02,86.93,85.02,85.02,85.02,85.02,85.02,85.02,84.19,85.02,85.02,42.48,85.02,84.94,85.02,85.78,82.08
2024-01-04 07:00:00.000000 +00:00,91.47,91.47,91.47,91.47,91.47,89.25,91.47,91.47,91.47,91.47,91.47,91.47,90.7,91.47,91.47,45.69,91.47,85.87,91.47,85.0,87.2
2024-01-04 08:00:00.000000 +00:00,94.2,94.2,94.2,94.2,94.2,90.41,94.2,94.2,94.2,94.2,94.2,94.2,93.95,94.2,94.2,49.14,94.2,91.79,94.2,88.0,88.44
2024-01-04 09:00:00.000000 +00:00,91.98,91.98,91.54,91.61,91.98,93.19,91.98,91.98,91.98,91.59,91.61,91.54,91.6,91.98,91.98,49.72,91.61,93.44,91.98,90.0,87.67
2024-01-04 10:00:00.000000 +00:00,90.4,90.4,89.95,90.03,90.4,90.41,90.4,90.4,90.4,90.0,90.03,89.95,88.38,90.4,90.4,49.93,90.03,89.06,90.4,90.87,86.86
2024-01-04 11:00:00.000000 +00:00,86.69,86.69,86.29,86.3,86.69,92.61,86.69,86.69,86.69,86.26,86.3,86.21,86.53,86.69,86.69,52.81,86.28,89.3,86.69,89.91,83.61
2024-01-04 12:00:00.000000 +00:00,85.96,85.96,85.96,85.96,85.96,94.69,85.96,85.96,85.96,85.96,85.96,85.96,87.3,85.96,85.96,53.73,85.96,91.13,85.96,89.95,84.14
2024-01-04 13:00:00.000000 +00:00,92.11,92.11,92.11,92.11,92.11,98.52,92.11,92.11,92.11,92.11,92.11,92.11,91.56,92.11,92.11,57.79,92.11,97.0,92.11,95.68,90.83
2024-01-04 14:00:00.000000 +00:00,98.62,98.62,98.62,98.62,98.62,103.04,98.62,98.62,98.62,98.62,98.62,98.62,93.79,98.62,98.62,57.79,98.62,102.29,98.62,104.25,98.82
2024-01-04 15:00:00.000000 +00:00,105.73,105.73,104.16,105.73,105.73,106.63,105.73,105.73,105.73,101.93,105.73,99.5,104.93,105.73,105.73,57.24,104.45,106.05,105.73,111.45,112.0
2024-01-04 16:00:00.000000 +00:00,133.23,133.23,104.93,133.23,133.23,125.64,133.23,133.23,133.23,121.22,133.23,100.0,108.06,133.23,133.23,52.82,130.21,123.28,133.23,120.47,121.02
2024-01-04 17:00:00.000000 +00:00,144.65,144.65,102.9,144.65,144.65,131.1,144.65,144.65,144.65,129.28,144.65,102.57,109.09,144.65,144.65,49.14,140.67,129.16,144.65,119.04,134.34
2024-01-04 18:00:00.000000 +00:00,125.0,121.37,104.94,125.0,125.0,122.28,121.37,125.0,121.37,110.95,125.0,100.7,108.09,125.0,121.37,46.37,123.1,122.87,121.37,115.69,129.37
2024-01-04 19:00:00.000000 +00:00,103.59,100.58,100.1,103.59,103.59,108.49,100.58,103.59,100.58,96.94,103.59,92.65,99.09,103.59,100.58,49.14,101.65,113.7,100.58,107.06,118.08
2024-01-04 20:00:00.000000 +00:00,100.01,97.11,93.22,100.01,100.01,99.45,97.11,100.01,97.11,88.5,100.01,81.07,95.45,100.01,97.11,45.7,96.77,99.24,97.11,99.0,103.08
2024-01-04 21:00:00.000000 +00:00,94.86,94.28,90.77,94.86,94.86,91.62,94.28,94.86,94.28,85.07,94.86,78.43,92.6,94.86,94.28,44.0,93.04,94.2,92.11,95.0,94.62
2024-01-04 22:00:00.000000 +00:00,88.83,88.83,88.62,88.83,88.83,88.2,88.83,88.83,88.83,87.67,88.83,86.89,87.96,88.83,88.83,39.62,88.61,82.74,86.25,86.43,87.09
2024-01-04 23:00:00.000000 +00:00,88.83,88.83,86.08,86.08,88.83,88.97,88.83,88.83,88.83,86.08,86.08,86.08,86.8,88.83,82.57,37.67,86.08,91.61,88.83,83.86,85.91
2024-01-05 00:00:00.000000 +00:00,83.09,83.09,80.51,80.51,83.09,92.8,83.09,83.09,83.09,80.51,80.51,80.51,81.64,83.09,83.09,36.79,80.51,91.84,83.09,77.04,81.04
2024-01-05 01:00:00.000000 +00:00,80.0,80.0,77.01,77.01,80.0,90.01,80.0,80.0,80.0,77.01,77.01,77.01,78.29,80.0,80.0,35.44,77.01,89.53,79.47,73.74,78.29
2024-01-05 02:00:00.000000 +00:00,80.17,80.17,72.95,73.21,80.17,82.01,80.17,80.17,80.17,71.7,73.21,70.67,77.21,80.17,80.17,35.59,72.88,81.51,75.39,77.44,77.25
2024-01-05 03:00:00.000000 +00:00,82.49,82.49,72.74,74.05,82.49,81.2,82.49,82.49,82.49,66.34,74.05,61.1,76.74,82.49,82.49,36.36,72.12,80.83,76.26,72.18,77.15
2024-01-05 04:00:00.000000 +00:00,88.14,88.14,75.25,76.03,88.14,81.2,88.14,88.14,88.14,71.42,76.03,68.26,82.9,88.14,88.14,40.2,74.52,80.93,75.23,77.79,80.3
2024-01-05 05:00:00.000000 +00:00,109.79,109.79,87.82,81.0,109.79,84.68,109.79,109.79,109.79,77.3,81.0,75.0,88.54,109.79,102.49,41.43,80.11,85.45,78.65,92.51,84.99
2024-01-05 06:00:00.000000 +00:00,165.01,165.01,95.99,87.0,165.01,89.9,165.01,165.01,165.01,87.6,87.0,88.35,100.02,165.01,131.96,44.24,87.17,96.91,84.47,104.95,99.08
2024-01-05 07:00:00.000000 +00:00,299.01,199.27,98.38,89.57,299.01,99.18,199.27,299.01,199.27,90.14,89.57,90.88,104.07,299.01,199.27,48.16,89.78,98.62,86.98,105.5,105.13
2024-01-05 08:00:00.000000 +00:00,249.12,238.31,97.86,94.93,249.12,99.52,238.31,249.12,238.31,95.12,94.93,95.37,100.77,249.12,238.31,53.79,95.0,101.15,92.18,104.94,102.68
2024-01-05 09:00:00.000000 +00:00,255.86,255.86,96.91,96.28,255.86,99.52,255.86,255.86,255.86,96.32,96.28,96.37,98.19,255.86,255.86,59.29,96.29,99.56,93.49,99.35,99.58
2024-01-05 10:00:00.000000 +00:00,211.11,211.11,98.39,98.22,211.11,96.86,211.11,211.11,211.11,98.23,98.22,98.24,98.01,211.11,211.11,59.29,98.22,98.41,95.37,94.97,96.14
2024-01-05 11:00:00.000000 +00:00,203.28,203.28,94.62,92.24,203.28,94.3,203.28,203.28,203.28,92.4,92.24,92.61,92.52,203.28,203.28,59.29,92.29,93.93,89.56,91.08,91.45
2024-01-05 12:00:00.000000 +00:00,196.98,196.98,97.01,91.54,196.98,95.58,196.98,196.98,196.98,91.92,91.54,92.4,93.79,196.98,196.98,59.29,91.65,93.9,88.89,93.22,90.7
2024-01-05 13:00:00.000000 +00:00,197.86,197.86,103.5,96.41,197.86,97.44,197.86,197.86,197.86,96.87,96.41,97.46,95.08,197.86,197.86,59.3,96.5,95.19,93.62,92.94,90.8
2024-01-05 14:00:00.000000 +00:00,299.94,299.94,106.25,100.05,299.94,100.92,299.94,299.94,299.94,100.46,100.05,100.97,99.42,299.94,299.94,59.3,100.13,100.52,97.15,96.72,95.81
2024-01-05 15:00:00.000000 +00:00,449.64,449.64,108.53,102.97,449.64,102.08,449.64,449.64,449.64,103.33,102.97,103.79,100.92,449.64,449.64,59.29,103.03,104.31,99.98,104.83,103.57
2024-01-05 16:00:00.000000 +00:00,526.25,526.25,111.82,107.38,526.25,115.76,526.25,526.25,526.25,107.65,107.38,108.03,109.05,526.25,526.25,59.29,107.43,117.37,104.26,109.32,114.97
2024-01-05 17:00:00.000000 +00:00,349.95,349.95,110.58,108.45,349.95,120.4,349.95,349.95,349.95,108.58,108.45,108.76,110.35,349.95,349.95,53.8,108.47,118.44,111.68,109.2,114.41
2024-01-05 18:00:00.000000 +00:00,181.91,181.91,106.93,103.96,181.91,112.52,181.91,181.91,181.91,104.15,103.96,104.41,105.82,181.91,181.91,53.8,104.0,111.19,100.95,101.53,109.28
2024-01-05 19:00:00.000000 +00:00,149.6,149.6,102.93,100.09,149.6,98.94,149.6,149.6,149.6,100.28,100.09,100.52,98.25,149.6,149.6,53.8,100.13,104.89,103.08,98.24,98.98
2024-01-05 20:00:00.000000 +00:00,112.82,112.82,95.79,94.19,112.82,98.25,112.82,112.82,112.82,94.29,94.19,94.41,92.97,112.82,112.82,53.79,94.21,94.88,97.0,94.54,91.36
2024-01-05 21:00:00.000000 +00:00,100.1,100.1,94.92,94.92,100.1,96.28,100.1,100.1,100.1,94.92,94.92,94.92,88.55,100.1,100.1,50.9,94.92,97.03,97.75,89.99,88.19
2024-01-05 22:00:00.000000 +00:00,92.87,92.87,86.8,86.8,92.87,88.33,92.87,92.87,92.87,86.8,86.8,86.8,85.87,92.87,92.87,48.62,86.8,86.93,89.39,86.06,83.65
2024-01-05 23:00:00.000000 +00:00,84.88,84.88,82.25,82.25,84.88,91.17,84.88,84.88,84.88,82.25,82.25,82.25,80.64,84.88,84.88,53.16,82.25,87.79,84.88,75.6,80.25
2024-01-06 00:00:00.000000 +00:00,83.2,83.2,80.2,80.2,83.2,92.8,83.2,83.2,83.2,80.2,80.2,80.2,76.02,83.2,83.2,47.75,80.2,99.89,82.77,72.98,74.71
2024-01-06 01:00:00.000000 +00:00,82.03,82.03,76.13,76.13,82.03,91.87,82.03,82.03,82.03,76.13,76.13,76.13,75.63,82.03,82.03,46.69,76.13,93.87,78.56,70.27,72.6
2024-01-06 02:00:00.000000 +00:00,82.18,82.18,73.01,73.01,82.18,84.1,82.18,82.18,82.18,73.01,73.01,73.01,73.51,82.18,82.18,44.3,73.01,88.79,75.35,67.5,69.84
2024-01-06 03:00:00.000000 +00:00,82.53,82.53,73.01,73.01,82.53,84.1,82.53,82.53,82.53,73.01,73.01,73.01,73.71,82.53,82.53,46.43,73.01,82.58,75.35,66.83,69.09
2024-01-06 04:00:00.000000 +00:00,84.13,84.13,74.59,74.59,84.13,82.71,84.13,84.13,84.13,74.59,74.59,74.59,75.03,84.13,84.13,47.18,74.59,81.26,76.98,69.54,69.92
2024-01-06 05:00:00.000000 +00:00,84.48,84.48,75.1,75.1,84.48,82.24,84.48,84.48,84.48,75.1,75.1,75.1,75.3,84.48,84.48,48.42,75.1,81.22,77.5,70.12,72.26
2024-01-06 06:00:00.000000 +00:00,87.43,87.43,81.39,81.39,87.43,87.0,87.43,87.43,87.43,81.39,81.39,81.39,80.05,87.43,87.43,52.88,81.39,83.84,84.0,76.08,77.22
2024-01-06 07:00:00.000000 +00:00,90.87,90.87,88.4,88.4,90.87,87.69,90.87,90.87,90.87,88.4,88.4,88.4,83.97,90.87,90.87,61.39,88.4,90.03,90.87,82.23,84.93
2024-01-06 08:00:00.000000 +00:00,94.98,94.98,92.23,92.23,94.98,94.25,94.98,94.98,94.98,92.23,92.23,92.23,88.3,94.98,94.98,64.19,92.23,93.98,94.98,88.13,91.91
2024-01-06 09:00:00.000000 +00:00,100.41,100.41,97.3,97.3,100.41,99.18,100.41,100.41,100.41,97.3,97.3,97.3,90.24,100.41,100.41,61.4,97.3,99.31,100.41,91.78,92.82
2024-01-06 10:00:00.000000 +00:00,103.65,103.65,100.43,100.43,103.65,99.87,103.65,103.65,103.65,100.42,100.43,100.41,92.29,103.65,103.65,53.16,100.43,100.94,103.65,93.1,93.07
